year,org_short,utility_parent_company,utility_entity_matched,contributor_name,amount_usd,contribution_date,match_type
2021,GOPAC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,15000,2021-02-10,entity_exact
2021,RAGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2021-03-23,entity_exact
2021,RAGA,Duke Energy,Duke Energy,DUKE ENERGY,15000,2021-12-09,entity_exact
2021,RAGA,Enbridge,Enbridge,"ENBRIDGE, INC. US",15000,2021-11-30,entity_simplified
2021,RSLC,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,15000,2021-07-13,entity_simplified
2021,RSLC,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",15000,2021-07-20,entity_simplified
2021,RSLC,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,15000,2021-11-29,entity_simplified
2021,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC - IN-KIND,12587,2021-12-13,entity_word_boundary
2021,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,12500,2021-10-07,entity_exact
2021,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,10000,2021-07-26,entity_word_boundary
2021,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,10000,2021-01-04,entity_simplified
2021,DGA,TXNM Energy,PNM Resources,PNM RESOURCES,10000,2021-12-16,entity_exact
2021,DGA,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,10000,2021-08-12,entity_exact
2021,DLCC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2021-11-04,entity_exact
2021,DLCC,Duquesne Light Company,Duquesne Light Company,DUQUESNE LIGHT COMPANY,10000,2021-12-29,entity_exact
2021,DLCC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,10000,2021-08-31,entity_exact
2021,GOPAC,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER,10000,2021-07-16,entity_exact
2021,GOPAC,Calpine,Calpine,CALPINE CORPORATION,10000,2021-09-15,entity_word_boundary
2021,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,10000,2021-10-14,entity_exact
2021,RAGA,PPL Corporation,LGandE and KU Services,LGANDE AND KU SERVICES COMPANY,10000,2021-10-19,entity_simplified
2021,RGA,Atmos Energy,Atmos Energy,ATMOS ENERGY CORPORATION PAC,10000,2021-06-21,entity_simplified
2021,RGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC.,10000,2021-11-12,entity_simplified
2021,RGA,Duke Energy,Duke Energy Business Services,DUKE ENERGY BUSINESS SERVICES LLC,10000,2021-09-20,entity_simplified
2021,RSLC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,10000,2021-08-03,entity_exact
2021,RSLC,Fortis,ITC Holdings,ITC HOLDINGS CORP,10000,2021-03-23,entity_exact
2021,RSLC,Fortis,ITC Holdings,ITC HOLDINGS CORP,10000,2021-03-23,entity_exact
2021,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,10000,2021-09-17,entity_exact
2021,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,5000,2021-08-31,entity_word_boundary
2021,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,5000,2021-10-25,entity_exact
2021,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,5000,2021-08-19,entity_word_boundary
2021,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,5000,2021-06-17,entity_word_boundary
2021,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2021-03-01,entity_exact
2021,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2021-03-01,entity_exact
2021,RSLC,Public Service Enterprise Group,PSEG Services Corp,PSEG SERVICES CORPORATION,5000,2021-11-15,entity_simplified
2021,DAGA,Alta Gas,Washington Gas Light Company,WASHINGTON GAS LIGHT COMPANY PAC,2500,2021-08-18,entity_simplified
2021,RSLC,Emera,TECO Energy,TECO ENERGY,1500,2021-10-25,entity_exact
2021,RGA,MDU Resources,"MDU Resources Group, Inc.","MDU RESOURCES GROUP, INC.",1000,2021-10-04,entity_exact
2021,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION,450,2021-11-08,entity_simplified
2021,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,450,2021-10-08,entity_exact
2021,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,450,2021-10-25,entity_exact
2021,RGA,Fortis,ITC Holdings,ITC HOLDINGS CORPORATION,450,2021-11-01,entity_simplified
2021,RGA,NRG Energy,NRG Energy,"NRG ENERGY, INC.",450,2021-09-28,entity_simplified
2021,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,450,2021-11-18,entity_exact
2021,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,450,2021-11-05,entity_simplified
2021,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,450,2021-11-09,entity_simplified
2021,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,450,2021-11-15,entity_simplified
2021,RGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,450,2021-11-02,entity_exact
2021,RGA,Southern Company,Southern Company Services,SOUTHERN COMPANY SERVICES INC.,450,2021-10-19,entity_simplified
2021,RAGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,400,2021-09-02,entity_simplified
2021,RAGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,400,2021-10-20,entity_exact
2021,RAGA,PPL Corporation,LGandE and KU Services,LGANDE AND KU SERVICES COMPANY,350,2021-02-23,entity_simplified
2021,RAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",350,2021-02-11,entity_simplified
2021,DLCC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,250,2021-12-07,entity_exact
2021,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,250,2021-07-20,entity_exact
2021,DLCC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,250,2021-08-23,entity_exact
2020,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,250000,2020-04-09,entity_word_boundary
2020,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,250000,2020-12-08,entity_word_boundary
2020,RGA,American Electric Power,AEP Service Corporation,AEP SERVICE CORPORATION,250000,2020-09-21,entity_exact
2020,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250000,2020-03-02,entity_word_boundary
2020,RGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,250000,2020-12-07,entity_word_boundary
2020,DGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,150000,2020-06-26,entity_simplified
2020,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,110000,2020-03-23,entity_exact
2020,DGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP SRVCS INC,100000,2020-02-25,entity_simplified
2020,DGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP SRVCS INC,100000,2020-02-25,entity_simplified
2020,DGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER,100000,2020-11-17,entity_exact
2020,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,100000,2020-10-27,entity_simplified
2020,DGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES CO,100000,2020-02-03,entity_simplified
2020,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,100000,2020-05-28,entity_exact
2020,DLCC,Dominion Energy,Dominion Energy,DOMINION ENERGY,100000,2020-08-10,entity_exact
2020,RAGA,Entergy,Entergy,ENTERGY,100000,2020-08-12,entity_word_boundary
2020,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION,100000,2020-03-06,entity_simplified
2020,RGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION,100000,2020-12-01,entity_simplified
2020,RGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,100000,2020-06-26,entity_simplified
2020,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,100000,2020-09-21,entity_exact
2020,RGA,Southern Company,Southern Company Services,SOUTHERN COMPANY SERVICES INC.,100000,2020-02-04,entity_simplified
2020,RGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,100000,2020-02-10,entity_simplified
2020,RGA,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,100000,2020-02-19,entity_simplified
2020,RSLC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC,100000,2020-11-30,entity_simplified
2020,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",100000,2020-08-26,entity_simplified
2020,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,100000,2020-06-15,entity_word_boundary
2020,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,100000,2020-12-07,entity_word_boundary
2020,DGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,75000,2020-01-29,entity_exact
2020,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,75000,2020-11-03,entity_word_boundary
2020,DLCC,NextEra,NextEra,NEXTERA ENERGY RESOURCES,75000,2020-12-17,entity_word_boundary
2020,RAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,75000,2020-03-09,entity_word_boundary
2020,RAGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,75000,2020-12-14,entity_word_boundary
2020,RGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,75000,2020-06-29,entity_simplified
2020,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,75000,2020-01-28,entity_exact
2020,RGA,Public Service Enterprise Group,PSEG,PSEG CORPORATION,75000,2020-11-03,entity_word_boundary
2020,DAGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY,50000,2020-11-25,entity_exact
2020,DAGA,Dominion Energy,Dominion Energy,DOMINION ENERGY,50000,2020-10-05,entity_exact
2020,DAGA,NextEra,NextEra,NEXTERA ENERGY LLC,50000,2020-03-09,entity_word_boundary
2020,DAGA,NextEra,NextEra,NEXTERA ENERGY LLC,50000,2020-12-18,entity_word_boundary
2020,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,50000,2020-02-06,entity_simplified
2020,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,50000,2020-02-14,entity_simplified
2020,DGA,Fortis,ITC Holdings,ITC HOLDINGS CORP.,50000,2020-11-06,entity_simplified
2020,DGA,NextEra,NextEra,NEXTERA ENERGY RESOURCES,50000,2020-02-14,entity_word_boundary
2020,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,50000,2020-04-07,entity_simplified
2020,DGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",50000,2020-01-06,entity_simplified
2020,DLCC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION,50000,2020-11-30,entity_simplified
2020,DLCC,Pinnacle West Capital,APS,APS,50000,2020-09-25,entity_word_boundary
2020,DLCC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,50000,2020-02-21,entity_exact
2020,GOPAC,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,50000,2020-03-02,entity_simplified
2020,GOPAC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2020-03-02,entity_word_boundary
2020,RAGA,Dominion Energy,Dominion Energy,DOMINION ENERGY,50000,2020-10-05,entity_exact
2020,RGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC.,50000,2020-05-12,entity_simplified
2020,RGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC.,50000,2020-10-05,entity_simplified
2020,RGA,Fortis,ITC Holdings,"ITC HOLDINGS, INC.",50000,2020-10-05,entity_simplified
2020,RGA,NRG Energy,NRG Energy,"NRG ENERGY, INC.",50000,2020-03-16,entity_simplified
2020,RGA,ONE Gas,ONE Gas,ONEOK,50000,2020-07-16,entity_word_boundary
2020,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,50000,2020-04-14,entity_simplified
2020,RGA,Spire,Spire Missouri,SPIRE MISSOURI INC.,50000,2020-08-03,entity_word_boundary
2020,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2020-06-15,entity_word_boundary
2020,RSLC,NextEra,NextEra,NEXTERA ENERGY RESOURCES LLC,50000,2020-12-07,entity_word_boundary
2020,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,50000,2020-02-05,entity_exact
2020,RAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",42500,2020-03-27,entity_simplified
2020,DGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",40000,2020-01-06,entity_simplified
2020,RAGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,40000,2020-03-09,entity_exact
2020,DLCC,NextEra,NextEra,NEXTERA ENERGY RESOURCES,35000,2020-06-08,entity_word_boundary
2020,RGA,Sempra Energy,Oncor Electric Delivery Company LLC,ONCOR ELECTRIC DELIVERY COMPANY LLC,35000,2020-10-05,entity_exact
2020,RGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,35000,2020-12-14,entity_exact
2020,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",35000,2020-11-17,entity_simplified
2020,GOPAC,Fortis,ITC Holdings,ITC HOLDINGS CORP,30000,2020-08-20,entity_exact
2020,GOPAC,Xcel Energy,Xcel Energy,XCEL ENERGY,30000,2020-04-07,entity_exact
2020,RSLC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,30000,2020-09-01,entity_simplified
2020,DAGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER AEP,25000,2020-04-28,entity_simplified
2020,DAGA,CenterPoint Energy,CenterPoint Energy,CENTERPOINT ENERGY,25000,2020-02-11,entity_exact
2020,DAGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2020-05-12,entity_exact
2020,DAGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",25000,2020-03-09,entity_simplified
2020,DAGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,25000,2020-03-18,entity_simplified
2020,DAGA,Vistra Energy,Vistra Energy,VISTRA ENERGY,25000,2020-03-18,entity_exact
2020,DAGA,Vistra Energy,Vistra Energy,VISTRA ENERGY,25000,2020-12-21,entity_exact
2020,DGA,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORP SRVCS INC,25000,2020-01-06,entity_simplified
2020,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,25000,2020-02-03,entity_exact
2020,DGA,CMS Energy,CMS Energy,CMS ENERGY CORPORATION,25000,2020-10-27,entity_simplified
2020,DGA,DTE Energy,DTE Energy,DTE ENERGY,25000,2020-09-01,entity_exact
2020,DLCC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2020-08-24,entity_exact
2020,DLCC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2020-03-05,entity_exact
2020,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,25000,2020-02-27,entity_simplified
2020,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,25000,2020-03-20,entity_simplified
2020,DLCC,Xcel Energy,Xcel Energy,XCEL ENERGY,25000,2020-02-18,entity_exact
2020,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,25000,2020-08-27,entity_exact
2020,GOPAC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2020-04-21,entity_exact
2020,RAGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER SERVICE CORPORATION,25000,2020-04-28,entity_simplified
2020,RAGA,CenterPoint Energy,CenterPoint Energy,CENTERPOINT ENERGY,25000,2020-03-31,entity_exact
2020,RAGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2020-04-14,entity_exact
2020,RAGA,Enbridge,Enbridge,ENBRIDGE INC PAC,25000,2020-10-28,entity_simplified
2020,RAGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,25000,2020-11-02,entity_simplified
2020,RAGA,Southern Company,Georgia Power,GEORGIA POWER COMPANY,25000,2020-08-24,entity_simplified
2020,RAGA,NRG Energy,NRG Energy,NRG ENERGY INC,25000,2020-04-22,entity_simplified
2020,RAGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,25000,2020-03-27,entity_simplified
2020,RGA,CenterPoint Energy,CenterPoint Energy,"CENTERPOINT ENERGY, INC.",25000,2020-08-10,entity_simplified
2020,RGA,FirstEnergy,FirstEnergy,FIRSTENERGY CORPORATION,25000,2020-04-03,entity_simplified
2020,RGA,Sempra Energy,Sempra Energy,SEMPRA ENERGY,25000,2020-11-06,entity_exact
2020,RGA,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,25000,2020-01-14,entity_simplified
2020,RSLC,Alliant Energy,Alliant Energy,ALLIANT ENERGY CORPORATION SERVICES INC,25000,2020-12-23,entity_simplified
2020,RSLC,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",25000,2020-06-09,entity_simplified
2020,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",25000,2020-10-05,entity_simplified
2020,RSLC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,25000,2020-11-13,entity_exact
2020,RSLC,Fortis,ITC Holdings,ITC HOLDINGS CORP,25000,2020-02-24,entity_exact
2020,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",25000,2020-02-19,entity_simplified
2020,RSLC,Vistra Energy,Vistra Corporate Services,"VISTRA CORPORATE SERVICES COMPANY, AS AGENT",25000,2020-04-09,entity_simplified
2020,RSLC,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,25000,2020-02-14,entity_simplified
2020,GOPAC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,22500,2020-10-06,entity_exact
2020,GOPAC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,22500,2020-10-14,entity_exact
2020,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2020-01-29,entity_exact
2020,DAGA,DTE Energy,DTE Energy,DTE ENERGY CORPORATION SERVICES LLC,15000,2020-10-07,entity_simplified
2020,DAGA,NRG Energy,NRG Energy,NRG ENERGY INC.,15000,2020-01-06,entity_simplified
2020,DAGA,Alta Gas,Washington Gas,WASHINGTON GAS,15000,2020-09-22,entity_exact
2020,GOPAC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2020-06-18,entity_exact
2020,GOPAC,DTE Energy,DTE Energy,DTE ENERGY,15000,2020-10-27,entity_exact
2020,RAGA,DTE Energy,DTE Energy,DTE ENERGY CORPORATION SERVICES LLC,15000,2020-07-10,entity_simplified
2020,RAGA,Duke Energy,Duke Energy,DUKE ENERGY,15000,2020-12-14,entity_exact
2020,RAGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,15000,2020-04-14,entity_simplified
2020,RSLC,CenterPoint Energy,CenterPoint Energy Service,"CENTERPOINT ENERGY SERVICE COMPANY, LLC",15000,2020-06-09,entity_simplified
2020,RGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,12500,2020-02-19,entity_exact
2020,RSLC,Southern Company,Georgia Power,GEORGIA POWER COMPANY,12500,2020-01-10,entity_simplified
2020,DGA,Dominion Energy,Dominion Energy Services,DOMINION ENERGY SERVICES INC,10000,2020-07-08,entity_simplified
2020,DGA,Fortis,ITC Holdings,ITC HOLDINGS CORP.,10000,2020-08-27,entity_simplified
2020,GOPAC,American Electric Power,Kentucky Power Company,AEP KENTUCKY POWER COMPANY,10000,2020-02-03,entity_simplified
2020,GOPAC,Calpine,Calpine,CALPINE CORPORATION,10000,2020-06-26,entity_word_boundary
2020,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,10000,2020-06-29,entity_exact
2020,RAGA,Duke Energy,Duke Energy,DUKE ENERGY,10000,2020-01-16,entity_exact
2020,RGA,DTE Energy,DTE Energy,DTE ENERGY COMPANY,10000,2020-07-28,entity_simplified
2020,RSLC,Calpine,Calpine,CALPINE CORPORATION,10000,2020-09-28,entity_word_boundary
2020,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",10000,2020-08-20,entity_simplified
2020,RSLC,Dominion Energy,Dominion Energy Services,"DOMINION ENERGY SERVICES, INC.",10000,2020-11-17,entity_simplified
2020,RSLC,Enbridge,Enbridge,ENBRIDGE U.S. INC. PAC,10000,2020-10-28,entity_simplified
2020,RSLC,Southern Company,Georgia Power,GEORGIA POWER COMPANY,10000,2020-09-28,entity_simplified
2020,RSLC,Fortis,ITC Holdings,ITC HOLDINGS CORP,10000,2020-08-13,entity_exact
2020,RSLC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,10000,2020-07-29,entity_exact
2020,DLCC,Vistra Energy,Vistra Corporate Services,VISTRA CORPORATE SERVICES COMPANY,5000,2020-03-20,entity_simplified
2020,GOPAC,Duke Energy,Duke Energy,DUKE ENERGY,5000,2020-10-08,entity_exact
2020,RAGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,5000,2020-01-30,entity_exact
2020,RSLC,Southern Company,Georgia Power,GEORGIA POWER COMPANY,5000,2020-08-03,entity_simplified
2020,RSLC,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2020-02-26,entity_exact
